,id,ad_creative_body,Typology 1,Typology 2,Typology 3,Typology 4
1295,id704680956750315,"September 15, 2020, Register for the Free TXOGA Virtual Summit ""Powering North & East TX""

This TXOGA Free Virtual Energy Summit will feature distinguished industry leaders who will discuss the future of the energy landscape in Texas and what is needed for our state to continue in its role as the Energy Capital of the World.",,,,
1296,id1661373910704921,"School is back in session! Whether the kids are at home or in the classroom, school supplies are expensive! TXOGA is giving away $100 gift cards to help! Tap to learn more. #FuelingOurFuture",,,,
1297,id3369941173063800,"A raíz de los desastres naturales, hoy más que nunca, hemos aprendido que el acceso a energía confiable y de costo accesible es de suma importancia. Para la industria petrolera y de gas natural de Texas es una prioridad estar preparados para asegurar la entrega de energía que usted necesita.",PA,,,
1298,id905704199919790,"We've learned that in the wake of a natural disaster, access to reliable and affordable energy is more important than ever. The oil and natural gas industry is making it a priority to stay hurricane ready to ensure the safe delivery of the energy you need.",PA,,,
1299,id314814699564161,"July 21, 2020, Confirmed attendees: US Under Secretary of Energy and Governor Abbott - Register for the Free TXOGA Virtual Summit ""Powering Forward - Texas Oil & Natural Gas""
 
This TXOGA Free Virtual Energy Summit will feature distinguished industry leaders who will discuss the future of the energy landscape in Texas and what is needed for our state to continue in its role as the Energy Capital of the World.",,,,
1300,id203005804474255,"July 21, 2020 Confirmed attendees: US Under Secretary of Energy and Governor Abbott - Register for the Free TXOGA Virtual Summit ""Powering Forward - Texas Oil & Natural Gas""

This TXOGA Free Virtual Energy Summit will feature distinguished industry leaders who will discuss the future of the energy landscape in Texas and what is needed for our state to continue in its role as the Energy Capital of the World.",,,,
1301,id2746483772343020,"Support minimizing flaring & methane emissions. Click to learn more and stay informed. 

The Texas oil and natural gas industry is a global leader in the responsible production of energy that has powered life for more than a century.",GA,SA,,
1302,id270198850870923,"TXOGA is giving away $100 gift cards! 

Stay strong and take care of yourselves. Click to learn more.",,,,
1303,id172521474170550,"To celebrate 100 years of oil and natural gas, TXOGA is giving away $100 gift cards! 

Stay strong and take care of yourselves. Click to learn more.",,,,
1304,id263733418014389,The world continues the need for abundant supplies of oil and natural gas. We need your help!,PA,,,
1305,id518776438767607,Stay informed. Stay Safe. Texas Strong. Important Covid-19 Resources For Industry And Texans,,,,
1306,id151196472613735,"To celebrate 100 years of oil and natural gas, TXOGA is giving away $100 gift cards! 

Treat yourself to some goodies for Saint Patrick's Day! Click to learn more.",,,,
1307,id581692692685836,"BREAKING: The Texas oil and natural gas industry set a NEW RECORD in 2019, paying $16.3 billion in state and local taxes and state royalties. This is money that benefits every Texan – whether you live near the oil patch or not. 

Check out our report outlining all of the ways Texas communities, families, businesses, and schools are benefiting from record-breaking oil and gas activity here in Texas.",CA,,,
1308,id764651037356483,"To celebrate 100 years of oil and natural gas, TXOGA is giving away $100 gift cards! 

Treat yourself to some goodies for Valentine's Day! Click to learn more.",,,,
1309,id2497089440528860,"Technology and Innovations in Oil and Natural Gas Revolutionized Modern Life.

Few industries can match the rapid rise of technology and innovation of the Texas oil and natural gas industry. Learn more.",SA,,,
1310,id162267568400721,"To celebrate 100 years of oil and natural gas, TXOGA is giving away $100 gift cards! 

Treat yourself to some goodies! Click to learn more.",,,,
1311,id762081337617489,"According to just-released data from the Texas Oil & Gas Association (TXOGA), the Texas oil and natural gas industry paid more than $16 billion in state and local taxes and state royalties in fiscal year 2019 – the highest total in Texas history.  TXOGA President Todd Staples hosted a media briefing this morning to share the new report and to provide a closer look at how Texas uses oil and natural gas tax revenue to benefit all Texans.

“Despite challenges in the global marketplace, state and local taxes and state royalties paid by the Texas oil and natural gas industry shattered records last year – exceeding $16 billion,” said Staples.  “Continuous innovation and policies that encourage safe, responsible energy development are driving our nation, our state and our communities to new heights.”

Read the full release here: https://www.txoga.org/new-record-texas-oil-and-gas-industry-paid-16-3-billion-in-taxes-and-state-royalties-in-2019-most-in-texas-history/

Find the report here: http://docs.txoga.org/files/1464-economic-impact-report-1.14.20.pdf",CA,,,
1312,id106840237431601,"BREAKING: The Texas oil and natural gas industry set a NEW RECORD in 2019, paying $16.3 billion in state and local taxes and state royalties. This is money that benefits every Texan – whether you live near the oil patch or not. Check out our report outlining all of the ways Texas communities, families, businesses, and schools are benefiting from record-breaking oil and gas activity here in Texas.",CA,,,
1313,id560479754540158,"In fiscal year 2019, state and local tax revenue and state royalties from the oil and natural gas industry reached the highest total in Texas history. Texas oil and natural gas companies paid a record $16.3 billion into state and local treasuries, translating to about $44 million dollars a day that our industry contributes to state and local revenue used to build and maintain roadways as our state continues to grow. 

Learn more about how the oil and natural gas industry funds our infrastructure: https://www.txoga.org/new-record-texas-oil-and-gas-industry-paid-16-3-billion-in-taxes-and-state-royalties-in-2019-most-in-texas-history/",CA,,,
1314,id588233802014273,"Get your tickets today for the Boots & Black Tie Benefit Dinner and Hope & Healing Concert, honoring those affected by the August shooting.",,,,
1315,id846033409184741,"“¡Para celebrar 100 años de petróleo y gas natural, TXOGA está regalando tarjetas de regalo con valor de $100! 

¡Consiéntase en esta época! Para más información haz click.”",,,,
1316,id473289916724099,"The story of Texas is one of grit, guts, and glory - and the same can be said about the industry that has defined the Lone Star State: oil and natural gas.

Learn more about the new ""Texas Oil and Gas"" exhibit at the Bullock Texas State History Museum.",SA,,,
1317,id1012864205733642,"You'd be hard pressed to find a story more dynamic, inspirational and impressive than the story of the Texas oil and natural gas industry over the past 100 years.",SA,,,
1318,id4055434164482988,"Thanks to new technology and American innovation, the U.S. is less reliant on foreign energy now than at any other time in the 20th century. Read more.",SA,,,
1319,id442388990075943,America's natural gas and oil companies are leading the way to lower CO2 emissions at home and abroad.,GC,SA,,
1320,id2795684394033592,America's natural gas and oil companies are using carbon capture to reduce greenhouse gas emissions. See more about the carbon capture process.,GA,,,
1321,id357586308845387,Some of the country's brightest minds are working on cleaner ways to fuel cars and trucks.  See how we're fueling the future.,PB,,,
